	time	open	high	low	close	volume	date	3_ema	25_sma	MACD	SIGNAL	HIST	HIST_ESMA	ADX
91	1617850800000.0	56497.44	56654.14	56263.8	56540.62	1443.09607	2021-04-08 03:00:00	56493.18864673171	56796.1524	240.9088828943277	183.3515781331771	57.55730476115059	-302.96375326829	36.05945012543928
92	1617854400000.0	56540.62	57096.46	56529.78	56920.01	2321.525022	2021-04-08 04:00:00	56706.59932336585	56756.0428	216.50892825728806	185.49510216109968	31.01382609618838	-49.44347663415101	34.15261537647566
93	1617858000000.0	56920.0	57073.27	56800.0	56871.9	1595.619885	2021-04-08 05:00:00	56789.24966168293	56725.0944	195.99935565250053	186.1740820191469	9.825273633353618	64.15526168292854	32.38268411434005
94	1617861600000.0	56871.89	57280.0	56841.85	57125.99	1942.72265	2021-04-08 06:00:00	56957.61983084146	56678.69440000001	169.65732304196717	185.10659314008456	-15.449270098117381	278.9254308414529	30.08553722500788
95	1617865200000.0	57125.98	57333.85	56995.0	57025.71	1839.241776	2021-04-08 07:00:00	56991.664915420726	56637.3416	149.38945545443858	182.79843562656805	-33.408980172129475	354.32331542072643	28.083146246212497
96	1617868800000.0	57023.63	57267.49	56769.22	56893.04	1680.803421	2021-04-08 08:00:00	56942.35245771037	56599.0404	135.3801805819312	179.73444209970455	-44.35426151777335	343.3120577103691	26.649238471471143
97	1617872400000.0	56893.05	57043.99	56600.0	56676.26	1661.339923	2021-04-08 09:00:00	56809.30622885519	56556.1296	129.33188228388462	176.47794005507043	-47.14605777118581	253.17662885518803	25.823608033691382
98	1617876000000.0	56676.25	56844.87	56416.63	56738.09	2164.769464	2021-04-08 10:00:00	56773.69811442759	56526.9888	121.52415481188655	172.92771674434627	-51.40356193245972	246.7093144275932	25.564268029252585
99	1617879600000.0	56738.09	56767.0	56330.77	56421.18	2060.668222	2021-04-08 11:00:00	56597.43905721379	56512.335199999994	123.88092183387926	169.75938521970298	-45.87846338582372	85.10385721379862	25.543987561773356
100	1617883200000.0	56421.17	57556.0	56311.77	57472.09	3327.120686	2021-04-08 12:00:00	57034.764528606895	56558.4	92.90595290691999	164.79520384946255	-71.88925094254256	476.36452860689315	24.231294918233168
101	1617886800000.0	57472.08	57710.66	57256.81	57437.92	2879.673829	2021-04-08 13:00:00	57236.34226430344	56597.388	67.16454174646788	158.48944593683643	-91.32490419036856	638.9542643034438	23.368504887694556
102	1617890400000.0	57437.93	57912.02	57350.93	57688.36	2848.446625	2021-04-08 14:00:00	57462.35113215172	56634.655999999995	37.285671650010045	150.66171226227618	-113.37604061226614	827.6951321517263	23.02201749851311
103	1617894000000.0	57688.37	57900.0	57549.62	57768.13	1894.423586	2021-04-08 15:00:00	57615.24056607586	56678.981199999995	9.320259587730106	141.5340345268327	-132.2137749391026	936.2593660758648	22.700339838281298
104	1617897600000.0	57769.0	58000.0	57622.09	57722.47	2223.53353	2021-04-08 16:00:00	57668.855283037934	56729.822	-13.007662722018722	131.55452589039416	-144.56218861241288	939.0332830379339	22.6370877084246
105	1617901200000.0	57722.59	57813.28	57538.52	57749.09	1280.489124	2021-04-08 17:00:00	57708.972641518965	56776.288	-32.64329716062639	120.95209697410469	-153.59539413473107	932.6846415189648	22.267662516302323
106	1617904800000.0	57749.09	58153.31	57682.01	57899.98	1904.283311	2021-04-08 18:00:00	57804.47632075948	56850.2656	-53.69126404997951	109.67580802333497	-163.3670720733145	954.2107207594818	22.73225892634832
107	1617908400000.0	57899.98	58000.0	57617.04	57734.94	1320.715876	2021-04-08 19:00:00	57769.70816037974	56925.29800000001	-66.11443448727368	98.326051068552	-164.4404855558257	844.4101603797317	22.915471604916164
108	1617912000000.0	57732.53	57824.49	57575.34	57674.17	1374.895109	2021-04-08 20:00:00	57721.93908018987	56986.111600000004	-74.35940402087726	87.17728820857693	-161.5366922294542	735.827480189866	22.917081047467104
109	1617915600000.0	57674.18	57750.0	57449.04	57669.7	1033.366107	2021-04-08 21:00:00	57695.81954009493	57042.9	-80.7443758740992	76.33656844708557	-157.08094432118477	652.919540094932	22.407729126566196
110	1617919200000.0	57669.69	58100.0	57569.8	57916.29	1330.053092	2021-04-08 22:00:00	57806.05477004747	57111.322400000005	-93.2192870254512	65.39080869573988	-158.61009572119107	694.7323700474662	22.820922860776932
111	1617922800000.0	57916.3	58099.27	57729.63	58077.52	1094.389631	2021-04-08 23:00:00	57941.78738502374	57176.308	-108.15340082750481	54.18801967970208	-162.3414205072069	765.4793850237402	23.20456281339977
112	1617926400000.0	58077.52	58389.0	58032.01	58301.72	1654.31328	2021-04-09 00:00:00	58121.75369251187	57270.2388	-127.0101024463147	42.491578661627	-169.5016811079417	851.5148925118701	24.209052969642144
113	1617930000000.0	58301.72	58419.45	57933.56	57978.35	1326.512151	2021-04-09 01:00:00	58050.051846255934	57332.20480000001	-132.26619871150615	31.211253971145698	-163.47745268265186	717.8470462559271	24.711531680036536
114	1617933600000.0	57978.34	58177.02	57850.0	57903.35	1275.114861	2021-04-09 02:00:00	57976.700923127966	57388.173200000005	-133.6007388602011	20.573255853549608	-154.1739947137507	588.5277231279615	24.758956429430775
115	1617937200000.0	57903.35	58167.76	57806.03	57985.71	979.303042	2021-04-09 03:00:00	57981.20546156398	57447.70359999999	-136.43776590575726	10.439086636393707	-146.87685254215097	533.5018615639856	24.57802416720263
116	1617940800000.0	57985.71	58200.0	57971.06	58192.77	1219.538947	2021-04-09 04:00:00	58086.987730781984	57513.7896	-144.3570491959763	0.44815734698856785	-144.80520654296487	573.1981307819879	24.52501050279419
117	1617944400000.0	58192.76	58314.0	57947.66	57947.67	1277.356886	2021-04-09 05:00:00	58017.32886539099	57554.89599999999	-142.64926814930368	-8.78746441985981	-133.86180372944386	462.4328653909979	24.872095906876645
118	1617948000000.0	57947.67	58100.94	57809.38	57830.0	1445.825147	2021-04-09 06:00:00	57923.6644326955	57593.219999999994	-136.7151786184695	-17.043817282039853	-119.67136133642965	330.4444326955054	24.37870231032784
119	1617951600000.0	57830.81	58062.88	57654.0	58051.42	1704.039556	2021-04-09 07:00:00	57987.54221634775	57630.237199999996	-137.6505609269734	-24.827500921773034	-112.82306000520038	357.3050163477528	23.126709031916526
