	time	open	high	low	close	volume	date	3_ema	25_sma	MACD	SIGNAL	HIST	HIST_ESMA	ADX
35	1621938600000.0	37230.39	37383.86	36878.0	36892.45	1025.624792	2021-05-25 10:30:00	37095.40690611004	37857.216400000005	127.83965114263992	64.14397466997681	63.69567647266311	-761.8094938899667	50.77569236324333
36	1621938900000.0	36892.46	37085.12	36768.0	36922.0	1066.082639	2021-05-25 10:35:00	37008.70345305439	37796.336800000005	139.0143114610837	69.42182661881468	69.59248484226903	-787.6333469456149	52.12089389160999
37	1621939200000.0	36922.0	37048.88	36660.0	36892.43	885.795888	2021-05-25 10:40:00	36950.56672652698	37742.155999999995	148.42039178822597	74.95760282544283	73.46278896278314	-791.589273473015	53.51529579358232
38	1621939500000.0	36893.97	37177.76	36883.36	37077.33	581.114316	2021-05-25 10:45:00	37013.948363263604	37698.2512	150.38407811373327	80.21385141777563	70.17022669595764	-684.302836736395	53.73427820164122
39	1621939800000.0	37074.01	37282.67	37036.86	37265.99	462.062536	2021-05-25 10:50:00	37139.96918163191	37665.940800000004	145.91439580945007	84.76877541828087	61.1456203911692	-525.9716183680939	53.1614098188243
40	1621940100000.0	37265.98	37268.75	37062.34	37103.24	442.493797	2021-05-25 10:55:00	37121.60459081594	37624.126000000004	145.78754364503402	88.97885790574267	56.80868573929135	-502.52140918406076	52.64166293878883
41	1621940400000.0	37103.25	37461.49	37100.04	37389.19	507.414084	2021-05-25 11:00:00	37255.397295408	37594.171200000004	136.7961478651414	92.26336848959446	44.53277937554694	-338.7739045920025	50.89594641469497
42	1621940700000.0	37389.56	37396.46	37250.9	37283.21	398.923238	2021-05-25 11:05:00	37269.303647704	37562.669200000004	131.34963388145843	94.93699969117331	36.41263419028512	-293.36555229600344	49.306364201521475
43	1621941000000.0	37283.22	37357.53	36901.95	37037.83	512.553272	2021-05-25 11:10:00	37153.566823851994	37517.525200000004	132.88947253893275	97.52302326708251	35.36644927185024	-363.95837614800985	48.83290052501242
44	1621941300000.0	37037.83	37192.63	36755.53	36777.32	488.131352	2021-05-25 11:15:00	36965.44341192599	37463.5972	140.79147853361064	100.46062875184211	40.330849781768535	-498.153788074007	48.72268169529001
45	1621941600000.0	36771.61	37013.55	36690.09	36896.76	679.307165	2021-05-25 11:20:00	36931.101705962996	37418.725999999995	143.21858776773297	103.35380677928174	39.86478098845123	-487.62429403699934	48.757378354292044
46	1621941900000.0	36897.25	37249.34	36880.74	37148.01	417.864742	2021-05-25 11:25:00	37039.5558529815	37378.2812	137.20717232485185	105.63727541669091	31.569896908160942	-338.7253470184951	47.48107576845692
47	1621942200000.0	37148.01	37150.77	36838.39	36855.3	343.445576	2021-05-25 11:30:00	36947.42792649075	37333.2208	139.71225838133978	107.92896501167124	31.78329336966854	-385.79287350925006	46.42141364093186
48	1621942500000.0	36860.78	37135.0	36860.78	37036.56	250.730823	2021-05-25 11:35:00	36991.993963245375	37303.7308	135.75312585858774	109.79514989590307	25.95797596268467	-311.73683675462235	45.449164902174026
49	1621942800000.0	37036.56	37250.5	37025.01	37226.67	357.809064	2021-05-25 11:40:00	37109.331981622694	37276.797600000005	126.07119160104048	110.88401324863742	15.187178352403066	-167.46561837731133	43.8859190149353
50	1621943100000.0	37226.68	37246.99	36924.54	37018.04	338.276153	2021-05-25 11:45:00	37063.68599081134	37235.9872	123.17952289518871	111.70462390867091	11.4748989865178	-172.30120918866305	42.77894086190119
51	1621943400000.0	37018.04	37029.69	36816.17	36975.05	380.948282	2021-05-25 11:50:00	37019.36799540567	37195.321599999996	121.23989455297124	112.33960180410564	8.900292748865596	-175.95360459432413	42.11057018396504
52	1621943700000.0	36975.64	37030.28	36486.0	36537.16	1241.798465	2021-05-25 11:55:00	36778.26399770284	37139.8688	131.6756947816757	113.62457322729901	18.051121554376692	-361.60480229715904	42.33367911704008
53	1621944000000.0	36537.17	36857.46	36419.62	36704.7	792.918972	2021-05-25 12:00:00	36741.481998851414	37090.742	134.7963792503797	115.02881412632256	19.76756512405713	-349.2600011485847	42.678428604449635
54	1621944300000.0	36704.69	37014.13	36633.93	36753.64	748.58723	2021-05-25 12:05:00	36747.56099942571	37055.921599999994	135.1810498766863	116.36301630780447	18.81803356888183	-308.36060057428404	42.15644760876712
55	1621944600000.0	36763.48	37027.97	36722.28	36999.75	473.201233	2021-05-25 12:10:00	36873.655499712855	37039.9548	127.427351781982	117.09430758658395	10.333044195398045	-166.29930028714443	41.601234228510485
56	1621944900000.0	37000.0	37212.9	36960.0	37183.23	524.056668	2021-05-25 12:15:00	37028.44274985643	37036.995599999995	114.66429319455347	116.93395019451549	-2.2696569999620237	-8.552850143561955	40.15632663506796
57	1621945200000.0	37183.23	37220.0	36952.78	37000.03	386.066594	2021-05-25 12:20:00	37014.236374928216	37021.151600000005	108.59050034782558	116.3841738576463	-7.793673509820721	-6.915225071788882	38.84595816021152
58	1621945500000.0	37000.03	37118.84	36900.48	36952.73	277.539795	2021-05-25 12:25:00	36983.48318746411	37006.3604	104.1926879842722	115.58194294166958	-11.389254957397384	-22.877212535888248	37.820062295408505
59	1621945800000.0	36951.04	36955.82	36717.99	36783.94	348.797225	2021-05-25 12:30:00	36883.711593732056	36988.502400000005	104.85810406062956	114.87719355487242	-10.019089494242863	-104.79080626794894	37.478972396587935
60	1621946100000.0	36783.94	36874.26	36657.4	36717.99	368.814579	2021-05-25 12:35:00	36800.85079686603	36981.524	106.74977649760694	114.34371702923687	-7.593940531629926	-180.67320313397067	37.35556862213638
61	1621946400000.0	36720.18	36951.67	36655.0	36707.61	329.189273	2021-05-25 12:40:00	36754.230398433014	36972.9484	108.01180135960749	113.92856185617173	-5.916760496564237	-218.71800156698737	36.73158135087979
62	1621946700000.0	36700.97	37028.0	36700.79	37000.06	453.220487	2021-05-25 12:45:00	36877.14519921651	36977.253600000004	99.67391357849556	112.99492853431114	-13.321014955815585	-100.10840078349429	35.673336994998884
63	1621947000000.0	37000.06	37102.04	36857.93	36899.73	298.145502	2021-05-25 12:50:00	36888.43759960825	36970.1496	95.01346372383705	111.818354581289	-16.80489085745195	-81.71200039174437	34.24416532153893
64	1621947300000.0	36901.57	37147.42	36755.0	37119.86	401.067605	2021-05-25 12:55:00	37004.14879980413	36964.3044	83.8829286174514	109.99214076033509	-26.109212142883692	39.844399804125715	33.34440910556552
65	1621947600000.0	37119.86	37456.64	37068.93	37281.95	864.31456	2021-05-25 13:00:00	37143.04939990206	36971.4528	69.0767755120105	107.31968256019742	-38.24290704818692	171.59659990206274	30.940869519960305
66	1621947900000.0	37281.95	37287.95	37112.61	37232.99	436.278449	2021-05-25 13:05:00	37188.01969995103	36965.2048	57.59283446642803	104.07428533667982	-46.48145087025179	222.81489995103038	28.71565157770157
67	1621948200000.0	37232.98	37233.83	37000.55	37028.68	316.171166	2021-05-25 13:10:00	37108.349849975515	36955.0236	53.67391345096257	100.78739070179611	-47.11347725083354	153.32624997551466	27.223187764369982
68	1621948500000.0	37028.68	37329.0	36915.0	37313.63	508.242208	2021-05-25 13:15:00	37210.989924987756	36966.0556	41.43328132751776	96.91927791898497	-55.48599659146721	244.93432498775655	25.31937975610154
69	1621948800000.0	37323.78	37440.0	37263.8	37316.2	572.499257	2021-05-25 13:20:00	37263.59496249388	36987.6108	30.73922355209652	92.60913634538674	-61.869912793290226	275.9841624938781	23.99349602596605
70	1621949100000.0	37316.75	37978.23	37255.98	37680.09	1099.897455	2021-05-25 13:25:00	37471.84248124694	37018.944	10.497611486258393	87.2646853562297	-76.76707386997131	452.89848124693526	24.581340513085564
71	1621949400000.0	37680.09	37687.37	37522.39	37537.34	664.091631	2021-05-25 13:30:00	37504.59124062347	37034.5172	-2.384336705210444	81.43296923565667	-83.81730594086712	470.07404062346905	25.126081365284485
72	1621949700000.0	37539.48	37885.12	37467.42	37828.82	726.943171	2021-05-25 13:35:00	37666.70562031174	37073.458	-22.10377617758786	74.70144670494177	-96.80522288252963	593.2476203117403	26.126842764132896
73	1621950000000.0	37828.83	37851.65	37650.0	37735.91	700.806494	2021-05-25 13:40:00	37701.30781015587	37101.432	-35.84708680622134	67.51763669991402	-103.36472350613536	599.8758101558706	27.05448774250418
74	1621950300000.0	37735.91	37737.57	37510.47	37537.16	419.95081	2021-05-25 13:45:00	37619.23390507794	37113.8516	-41.23350617441611	60.453927149100075	-101.68743332351619	505.38230507793924	27.144296332467228
75	1621950600000.0	37537.17	37637.53	37525.5	37565.25	414.628729	2021-05-25 13:50:00	37592.24195253897	37135.74	-46.39429852887406	53.516848108375115	-99.91114663724917	456.50195253897255	27.22756382015701
76	1621950900000.0	37566.18	37571.09	37455.73	37462.33	345.439189	2021-05-25 13:55:00	37527.285976269486	37155.2312	-47.35255627975857	46.97061567958311	-94.32317195934169	372.05477626948414	26.873176224691477
77	1621951200000.0	37462.33	37569.79	37349.99	37514.56	367.83739	2021-05-25 14:00:00	37520.92298813474	37194.3272	-49.46203699037869	40.71470955399005	-90.17674654436874	326.5957881347422	25.917373557833706
78	1621951500000.0	37514.56	37728.09	37470.94	37700.58	332.898616	2021-05-25 14:05:00	37610.75149406737	37234.1624	-56.604440919007175	34.40354765098319	-91.00798856999037	376.58909406737075	25.691490542225427
79	1621951800000.0	37701.3	37854.41	37612.12	37841.45	478.835895	2021-05-25 14:10:00	37726.100747033684	37277.6748	-66.5927127332252	27.856111611297944	-94.44882434452315	448.42594703368377	25.963423014622684
80	1621952100000.0	37841.44	37921.37	37724.09	37913.58	413.562657	2021-05-25 14:15:00	37819.84037351684	37314.228	-76.83759240194195	21.07109528860871	-97.90868769055066	505.61237351683667	26.4533787268788
81	1621952400000.0	37914.37	38141.62	37851.95	38109.99	699.462268	2021-05-25 14:20:00	37964.915186758415	37351.2984	-91.025376615602	13.80844010683389	-104.83381672243588	613.6167867584154	27.58697225223979
82	1621952700000.0	38110.0	38110.0	37801.94	37951.62	659.439303	2021-05-25 14:25:00	37958.267593379205	37389.362	-97.64968265045172	6.5891154560845555	-104.23879810653628	568.9055933792042	28.28962541004113
83	1621953000000.0	37955.42	37964.37	37753.07	37809.14	617.443254	2021-05-25 14:30:00	37883.7037966896	37423.61840000001	-98.31291102614341	-0.2038245062802687	-98.10908651986314	460.08539668959565	28.6023857071886
84	1621953300000.0	37810.52	38100.0	37776.42	37807.58	571.840884	2021-05-25 14:35:00	37845.6418983448	37464.564	-98.22435747945565	-6.54963636147164	-91.674721117984	381.07789834480354	29.3921032241152
85	1621953600000.0	37810.42	37994.54	37724.02	37968.0	526.840107	2021-05-25 14:40:00	37906.8209491724	37514.5644	-102.44513471786195	-12.756487125145592	-89.68864759271635	392.25654917239444	29.72433772037198
86	1621953900000.0	37968.0	37968.01	37800.0	37815.75	312.374515	2021-05-25 14:45:00	37861.2854745862	37558.89	-100.74012681373279	-18.450051540204708	-82.29007527352807	302.39547458619927	30.032635649965627
87	1621954200000.0	37817.83	37897.31	37720.0	37808.63	363.336645	2021-05-25 14:50:00	37834.957737293094	37591.2328	-98.46174668805907	-23.626726433011132	-74.83502025504794	243.72493729309645	29.63145754472914
88	1621954500000.0	37808.62	37863.26	37539.55	37634.62	654.436624	2021-05-25 14:55:00	37734.788868646545	37620.6284	-90.6110274900202	-27.959749955711686	-62.65127753430852	114.16046864654345	27.972790809378907
89	1621954800000.0	37634.62	37769.0	37242.6	37297.68	829.192419	2021-05-25 15:00:00	37516.23443432327	37627.741200000004	-73.1083417932532	-30.87978429641938	-42.22855749683382	-111.50676567673509	26.911580384810108
90	1621955100000.0	37298.98	37441.92	37000.0	37317.44	960.406035	2021-05-25 15:05:00	37416.837217161636	37629.1608	-58.44848300839658	-32.6625347373977	-25.78594827099888	-212.3235828383622	26.733519318199754
91	1621955400000.0	37317.45	37565.0	37307.6	37535.46	342.24961	2021-05-25 15:10:00	37476.148608580814	37641.2596	-52.350242025182524	-33.93546454593769	-18.414777479244833	-165.11099141918385	25.98368401279581
92	1621955700000.0	37536.07	38010.0	37536.07	37824.17	613.885858	2021-05-25 15:15:00	37650.159304290406	37673.0792	-55.7015449847313	-35.342576882708016	-20.358968102023283	-22.91989570959413	24.581265750175554
93	1621956000000.0	37822.96	37927.68	37757.15	37815.02	528.086902	2021-05-25 15:20:00	37732.5896521452	37693.1348	-57.91658834773989	-36.801728559943456	-21.114859787796433	39.454852145201585	23.279535788022002
94	1621956300000.0	37815.02	37919.41	37350.43	37449.56	1005.320133	2021-05-25 15:25:00	37591.074826072596	37698.4692	-48.247859819675796	-37.54149947050369	-10.706360349172108	-107.39437392740365	22.386504321693074
95	1621956600000.0	37449.57	37660.17	37355.29	37413.67	603.667259	2021-05-25 15:30:00	37502.3724130363	37687.812399999995	-38.66858928868169	-37.614335677456545	-1.0542536112251426	-185.43998696369817	21.557543798112977
96	1621956900000.0	37413.75	38481.18	37350.23	38260.53	1906.453931	2021-05-25 15:35:00	37881.45120651815	37716.74	-56.26008457073476	-38.81915550599616	-17.440929064738604	164.71120651815	21.16064811384377
97	1621957200000.0	38265.64	38300.27	37990.85	38120.61	672.928004	2021-05-25 15:40:00	38001.030603259074	37728.4116	-66.5190637602791	-40.60884254165218	-25.910221218626916	272.6190032590748	20.7922105313603
98	1621957500000.0	38119.74	38218.3	37891.8	38014.44	564.281834	2021-05-25 15:45:00	38007.73530162954	37739.5528	-71.5416434636063	-42.60721900313047	-28.93442446047584	268.18250162954064	20.18317335298085
99	1621957800000.0	38008.33	38180.0	37967.01	38126.66	317.524547	2021-05-25 15:50:00	38067.19765081477	37763.1328	-78.7928226542208	-44.94474154655624	-33.84808110766456	304.0648508147715	19.61778223294899
100	1621958100000.0	38126.66	38375.82	38037.45	38277.57	327.079602	2021-05-25 15:55:00	38172.383825407385	37791.6256	-89.0722031653786	-47.79505956478901	-41.27714360058959	380.7582254073859	19.515758144831956
101	1621958400000.0	38277.55	38299.88	37700.01	37877.2	719.938335	2021-05-25 16:00:00	38024.79191270369	37808.2204	-84.95354251311801	-50.195047363964456	-34.75849514915355	216.57151270368922	18.54076835050006
102	1621958700000.0	37875.48	38055.13	37816.65	37926.62	319.571407	2021-05-25 16:05:00	37975.70595635184	37824.7028	-82.46096225107613	-52.27888501661577	-30.18207723446036	151.00315635184234	17.635604432201816
103	1621959000000.0	37926.65	38111.54	37919.78	38022.67	292.83332	2021-05-25 16:10:00	37999.18797817592	37837.5864	-82.79001287414576	-54.24926056574581	-28.540752308399952	161.6015781759197	16.93827197292685
104	1621959300000.0	38029.79	38029.79	37830.3	38010.27	336.793711	2021-05-25 16:15:00	38004.72898908796	37844.3392	-82.18000381931051	-56.05288443220472	-26.127119387105793	160.3897890879598	16.00878453269822
105	1621959600000.0	38008.33	38013.34	37780.0	37780.0	289.306849	2021-05-25 16:20:00	37892.36449454398	37838.996	-74.09688149046997	-57.21800460628004	-16.87887688418993	53.3684945439818	14.984170251893508
106	1621959900000.0	37787.43	37950.33	37787.43	37929.98	191.848324	2021-05-25 16:25:00	37911.17224727199	37831.7956	-71.40042891875783	-58.13372859161875	-13.266700327139077	79.37664727199444	14.03288622211812
107	1621960200000.0	37929.98	38142.54	37832.4	37918.45	294.891501	2021-05-25 16:30:00	37914.811123636	37830.4688	-68.32597372571763	-58.79178277849212	-9.534190947225511	84.34232363599585	13.785725979828936
108	1621960500000.0	37918.43	37918.43	37651.51	37683.86	308.48404	2021-05-25 16:35:00	37799.335561818	37825.457599999994	-58.1072006032191	-58.74758540051183	0.6403847972927323	-26.122038181994867	12.854400452608783
109	1621960800000.0	37681.69	37892.61	37678.4	37764.66	229.288253	2021-05-25 16:40:00	37781.997780909005	37823.7408	-51.58003808018839	-58.284861473248945	6.704823393060558	-41.743019090994494	11.989702603110338
110	1621961100000.0	37768.24	37918.2	37766.54	37879.94	283.020365	2021-05-25 16:45:00	37830.968890454504	37820.2184	-49.27581626937172	-57.70327822968691	8.427461960315192	10.75049045450578	11.3170737319625
111	1621961400000.0	37879.93	37998.99	37850.4	37995.06	265.521814	2021-05-25 16:50:00	37913.01444522725	37827.3908	-50.555492927043815	-57.24186767097437	6.686374743930557	85.62364522724965	11.11873470893516
112	1621961700000.0	37995.06	37999.0	37783.4	37796.69	249.284688	2021-05-25 16:55:00	37854.85222261363	37826.913199999995	-45.24043961035204	-56.46716871826605	11.22672910791401	27.939022613631096	10.52042178455684
113	1621962000000.0	37798.56	37950.0	37789.0	37915.14	184.232964	2021-05-25 17:00:00	37884.99611130681	37838.134	-44.09917457433039	-55.66883520881839	11.569660634488002	46.86211130681477	9.964895364452856
114	1621962300000.0	37913.5	38055.0	37883.56	37995.02	288.157354	2021-05-25 17:05:00	37940.00805565341	37866.0276	-45.314087891136296	-55.00047497251929	9.686387081382996	73.98045565340726	10.10108286350609
115	1621962600000.0	37995.02	37995.04	37830.3	37937.87	162.246481	2021-05-25 17:10:00	37938.93902782671	37890.8448	-44.309895225545915	-54.31045880058832	10.000563575042406	48.09422782671027	9.781446227794016
116	1621962900000.0	37937.88	37957.53	37740.01	37820.01	187.512988	2021-05-25 17:15:00	37879.47451391336	37902.226800000004	-39.5699076683959	-53.35906680842596	13.789159140030058	-22.752286086644745	9.38280857316179
117	1621963200000.0	37820.01	37866.67	37600.0	37601.43	295.952169	2021-05-25 17:20:00	37740.452256956676	37893.317200000005	-28.604917738353834	-51.761414319721396	23.156496581367563	-152.86494304332882	9.912835032439299
118	1621963500000.0	37601.43	37750.0	37554.44	37745.31	240.731664	2021-05-25 17:25:00	37742.88112847834	37890.5288	-23.565397834579926	-49.941665855774374	26.37626802119445	-147.64767152166314	10.667205662324907
119	1621963800000.0	37743.43	37743.43	37500.0	37590.62	437.746756	2021-05-25 17:30:00	37666.75056423917	37896.171200000004	-14.406027359873406	-47.648276948746734	33.24224958887333	-229.42063576083456	11.671690802091447
120	1621964100000.0	37590.61	37762.41	37582.7	37743.91	198.505915	2021-05-25 17:35:00	37705.33028211958	37909.3808	-11.271337719219446	-45.30064309058308	34.029305371363634	-204.050517880416	12.429436689986503
121	1621964400000.0	37743.22	37860.0	37634.75	37856.63	175.015717	2021-05-25 17:40:00	37780.98014105979	37893.224799999996	-12.00978594134358	-43.152217001603404	31.142431060259824	-112.24465894020977	12.253337372917015
122	1621964700000.0	37856.63	37956.57	37751.42	37921.13	184.165716	2021-05-25 17:45:00	37851.055070529896	37885.2456	-14.541493570992316	-41.30585830683784	26.764364735845525	-34.19052947010641	11.442555834661643
123	1621965000000.0	37921.13	37990.0	37870.26	37952.82	127.2118	2021-05-25 17:50:00	37901.93753526495	37882.7808	-17.568082275553024	-39.77399649242566	22.205914216872635	19.15673526495084	10.949944640353824
124	1621965300000.0	37952.83	37998.0	37734.4	37951.98	208.169537	2021-05-25 17:55:00	37926.95876763247	37875.7936	-19.996082821729942	-38.49769622446417	18.50161340273423	51.16516763247637	10.842251550704544
125	1621965600000.0	37951.99	37997.4	37831.33	37845.51	166.004024	2021-05-25 18:00:00	37886.234383816234	37858.51119999999	-18.658849900552013	-37.21748367203278	18.558633771480764	27.723183816240635	10.742254511924914
126	1621965900000.0	37845.5	37869.57	37756.26	37821.9	196.162048	2021-05-25 18:05:00	37854.06719190812	37856.2992	-16.68735685779393	-35.89268154263506	19.20532468484113	-2.232008091879834	11.175173477561158
127	1621966200000.0	37821.9	37984.06	37821.9	37928.82	284.975424	2021-05-25 18:10:00	37891.44359595406	37856.387200000005	-18.199636081357312	-34.7509707618885	16.55133468053119	35.05639595405228	10.59490046639042
128	1621966500000.0	37928.82	37947.87	37795.37	37823.1	172.54554	2021-05-25 18:15:00	37857.271797977024	37848.4044	-16.12112478268682	-33.54882459706858	17.42769981438176	8.867397977024666	10.255093878607301
129	1621966800000.0	37823.1	37943.08	37806.22	37920.01	121.996876	2021-05-25 18:20:00	37888.64089898851	37844.794	-17.239048396055296	-32.496400291065214	15.257351895009919	43.846898988507746	9.93956783944603
130	1621967100000.0	37920.0	38134.95	37920.0	38062.84	329.055869	2021-05-25 18:25:00	37975.74044949425	37856.1076	-22.465916865498002	-31.849168380217275	9.383251514719273	119.63284949424997	10.2943004883548
131	1621967400000.0	38060.9	38288.0	38050.01	38119.39	442.47108	2021-05-25 18:30:00	38047.56522474713	37863.684	-28.48870042051567	-31.632331417642934	3.1436309971272642	183.88122474712873	11.507902801108099
132	1621967700000.0	38124.64	38176.51	38045.12	38106.48	180.682492	2021-05-25 18:35:00	38077.02261237356	37871.2052	-33.0148453274669	-31.72153840141004	-1.2933069260568608	205.81741237356619	12.588382300022143
133	1621968000000.0	38106.49	38170.56	37974.06	38007.4	217.636344	2021-05-25 18:40:00	38042.211306186786	37884.1468	-33.59982726920862	-31.84273426338198	-1.7570930058266363	158.06450618678355	12.910446237046742
134	1621968300000.0	38007.4	38035.72	37873.06	37933.06	200.177876	2021-05-25 18:45:00	37987.63565309339	37890.8828	-31.605238172815007	-31.827410050097704	0.2221718772826975	96.75285309339233	12.339652638852005
135	1621968600000.0	37933.06	37996.88	37860.0	37972.06	215.710531	2021-05-25 18:50:00	37979.8478265467	37894.5676	-30.92072339715378	-31.768907405489028	0.8481840083352488	85.28022654669621	11.698774445361535
